city_ascii,country,lat,lng
Jhang City,Pakistan,31.2694,72.3161
Rafah,Gaza Strip,31.2725,34.2586
Sidhwan,India,31.2725,75.3652
Makurazaki,Japan,31.2728,130.2969
Ramhormoz,Iran,31.2753,49.6044
Sirhali Kalan,India,31.2782,74.9413
Kisanuki,Japan,31.2792,130.9925
Algun,India,31.2795,74.6517
Patti,India,31.28,74.86
Rafah,Egypt,31.2808,34.2414
Zawiat Moulay Brahim,Morocco,31.2858,-7.9656
Recani,Morocco,31.2859,-4.2751
Jalandhar Cantonment,India,31.286,75.615
Talwat,Morocco,31.2883,-7.2372
Alexandria,United States,31.2923,-92.4702
Nogales,Mexico,31.3,-110.9333
Idku,Egypt,31.3,30.3
Talwandi Chaudhrian,India,31.3,75.1764
Suzhou,China,31.3,120.6194
Ahvaz,Iran,31.3047,48.6783
Hattiesburg,United States,31.3074,-89.317
Knemis Dades,Morocco,31.309,-6.028
Andalusia,United States,31.3102,-86.4781
Puerto Penasco,Mexico,31.3167,-113.5369
Abu Qir,Egypt,31.3167,30.0667
Ofaqim,Israel,31.3167,34.6167
Al Qurayyat,Saudi Arabia,31.3167,37.3667
As Samawah,Iraq,31.3167,45.2833
Heroica Nogales,Mexico,31.3186,-110.9458
Lufkin,United States,31.3217,-94.7277
Yushan,China,31.322,120.985
Kafr al Battikh,Egypt,31.3234,31.7612
`Abasan al Kabirah,Gaza Strip,31.3237,34.3476
Agua Prieta,Mexico,31.3258,-109.5489
Yandian,China,31.3271,113.58
Enterprise,United States,31.3275,-85.8463
Faraskur,Egypt,31.3297,31.7147
Bilaspur,India,31.33,76.75
Matruh,Egypt,31.3333,27.2167
Jaranwala,Pakistan,31.3333,73.4167
Jiannan,China,31.3333,104.2
Husainpur,India,31.3387,75.1969
Pineville,United States,31.3414,-92.4096
Zhob,Pakistan,31.3417,69.4486
Bani Suhayla,Gaza Strip,31.3428,34.3253
Khan Yunis,Gaza Strip,31.3444,34.3031
Bhikkiwind Uttar,India,31.3453,74.6914
Petal,United States,31.3477,-89.2359
Kangqiao,China,31.35,105.0667
Tahannawt,Morocco,31.3514,-7.9508
Wuhu,China,31.3526,118.4331
Kafr Sa`d,Egypt,31.3594,31.6865
Yicheng,China,31.36,119.815
Douglas,United States,31.3602,-109.5394
Mahalpur,India,31.3618,76.0377
Nogales,United States,31.3624,-110.9336
Minamikyushu,Japan,31.3778,130.4419
Chiran,Japan,31.3783,130.4416
Kapurthala,India,31.38,75.38
Fatehabad,India,31.3811,75.0996
Kanoya,Japan,31.3831,130.8519
Tamazouzt,Morocco,31.3833,-8.3833
Mankera,Pakistan,31.3833,71.4333
Nangal Township,India,31.385,76.375
Beifan,China,31.3881,113.5269
Rahat,Israel,31.3925,34.7544
Sur Singh,India,31.3992,74.716
Rosetta,Egypt,31.4044,30.4164
Sheyban,Iran,31.4061,48.7944
Az Zahiriyah,West Bank,31.4078,34.9722
Semirom,Iran,31.4094,51.5736
Ash Shatrah,Iraq,31.4097,46.1717
Kuhbanan,Iran,31.41,56.2825
Damietta,Egypt,31.4167,31.8214
Netivot,Israel,31.4167,34.5833
Faisalabad,Pakistan,31.4167,73.0911
Kaseda-shirakame,Japan,31.4169,130.3228
Minamisatsuma,Japan,31.4169,130.3228
Gammasa,Morocco,31.4182,-8.3784
Dayr al Balah,Gaza Strip,31.4189,34.3517
Imi n'Oulaoun,Morocco,31.4224,-6.5641
Tighedouine,Morocco,31.4236,-7.5208
Boumalne,Morocco,31.4236,-6.0722
Kadur Sahib,India,31.4239,75.0977
Arbi'a Tighadwiyn,Morocco,31.4279,-7.5253
Az Zuwaydah,Gaza Strip,31.4306,34.3717
Licheng,China,31.4306,119.4788
Alawalpur,India,31.4316,75.6561
Adampur,India,31.4322,75.7148
Arfoud,Morocco,31.4361,-4.2328
Osako,Japan,31.4422,130.9775
San Angelo,United States,31.4424,-100.4504
Kartarpur,India,31.4427,75.4985
Haftkel,Iran,31.4444,49.5314
Gatesville,United States,31.4445,-97.7317
Mizdah,Libya,31.445,12.9831
Yattir,West Bank,31.4478,35.09
Kourimat,Morocco,31.45,-9.3167
Had Zraqtane,Morocco,31.45,-7.4
Ouaklim Oukider,Morocco,31.45,-5.55
Nankana Sahib,Pakistan,31.45,73.7067
Robinson,United States,31.4501,-97.1201
Ozark,United States,31.4508,-85.6473
Tarn Taran,India,31.4519,74.9278
Hewitt,United States,31.452,-97.196
Sierra Vista Southeast,United States,31.4525,-110.216
Hamira,India,31.4589,75.4304
Hoveyzeh,Iran,31.4606,48.0781
Tifton,United States,31.4624,-83.5203
Kushima,Japan,31.4644,131.2283
Tidili Masfiywat,Morocco,31.4667,-7.6167
Mianyang,China,31.468,104.679
Milla'ab,Morocco,31.4737,-4.7424
Nagqu,China,31.476,92.051
Ait Tamlil,Morocco,31.48,-6.94
Hamidiyeh,Iran,31.4811,48.435
Chabal Kalan,India,31.4818,74.7927
Veys,Iran,31.4861,48.8756
Aj Jourf,Morocco,31.4903,-4.4014
Wuxi,China,31.491,120.312
Rio Rico,United States,31.4957,-110.9885
Woodway,United States,31.4988,-97.2314
Tameslouht,Morocco,31.5,-8.1
Tinajdad,Morocco,31.5,-5.0167
Shibushi,Japan,31.5,131.05
`Izbat al Burj,Egypt,31.5031,31.8411
Ait Faska,Morocco,31.5058,-7.7161
Douglas,United States,31.5065,-82.8544
Gaza,Gaza Strip,31.5069,34.456
Lordegan,Iran,31.5081,50.8319
Ras el-Barr,Egypt,31.5125,31.8256
Essaouira,Morocco,31.5131,-9.7697
Dhilwan,India,31.5143,75.3457
Jafra,Morocco,31.5145,-8.7555
Tineghir,Morocco,31.5147,-5.5328
Bajwara,India,31.515,75.9494
Cantonment,Pakistan,31.5167,74.3833
Budha Theh,India,31.5177,75.3009
Ar Rumaythah,Iraq,31.5209,45.2017
Taniyama-chuo,Japan,31.5211,130.5176
Sederot,Israel,31.5228,34.5953
Tarumizu,Japan,31.5228,130.7594
Bagh-e Malek,Iran,31.5247,49.8869
Jabalya,Gaza Strip,31.5281,34.4831
Hebron,West Bank,31.5286,35.0969
Haripur,India,31.53,75.92
Sundarnagar,India,31.53,76.88
Ounagha,Morocco,31.5333,-9.55
Chichaoua,Morocco,31.5333,-8.7667
Kenadsa,Algeria,31.5333,-2.4167
Bundala,India,31.5333,74.9833
Touama,Morocco,31.5339,-7.4872
Nehbandan,Iran,31.5436,60.0372
Natchez,United States,31.5437,-91.3867
Ayt 'Attou ou L'Arbi,Morocco,31.5456,-8.2967
Lahore,Pakistan,31.5497,74.3436
As Sallum,Egypt,31.55,25.16
Bayt Lahya,Gaza Strip,31.55,34.5
Chak Five Hundred Seventy-five,Pakistan,31.55,73.8333
Bhogpur,India,31.55,75.63
Sathiala,India,31.555,75.2656
Baba Bakala,India,31.555,75.2656
Susangerd,Iran,31.5569,48.1894
Langzhong,China,31.558,106.005
Idhna,West Bank,31.5586,34.9761
Waco,United States,31.5599,-97.1882
Amdel,Morocco,31.5617,-8.8944
Sierra Vista,United States,31.563,-110.3153
Chengxiang,China,31.564,121.174
Ait Ourir,Morocco,31.5644,-7.6628
Bhawana,Pakistan,31.5661,72.6461
Chak Jhumra,Pakistan,31.5667,73.1833
Sidi Lmokhtar,Morocco,31.57,-9.01
Nazerabad,Iran,31.5775,54.4369
Albany,United States,31.5776,-84.1762
San Elizario,United States,31.5793,-106.2632
Abadou,Morocco,31.5797,-7.3122
Brookhaven,United States,31.5803,-90.4432
Lashkar Gah,Afghanistan,31.5831,64.3692
Had Dra,Morocco,31.5833,-9.5333
Lamzoudia,Morocco,31.5833,-8.4833
Ain Beida,Morocco,31.585,-8.608
Chak Sixty-one Gugera Branch,Pakistan,31.5875,73.6897
Chuhal,India,31.595,75.9684
Jesup,United States,31.5992,-81.8895
Ech Chaibat,Morocco,31.6,-7.85
Kagoshima,Japan,31.6,130.55
Atari,India,31.6008,74.6056
Nichinan,Japan,31.6019,131.3786
Bellmead,United States,31.6026,-97.0897
Bafq,Iran,31.6033,55.4003
Wahga,Pakistan,31.6047,74.5731
Qiryat Gat,Israel,31.6061,34.7717
Douar Hammadi,Morocco,31.609,-8.4604
Sidi Barani,Egypt,31.6108,25.9256
Hioki,Japan,31.6117,130.3731
Begowal,India,31.6125,75.5194
Nacogdoches,United States,31.6134,-94.6528
Bechar,Algeria,31.6167,-2.2167
Guangshui,China,31.617,113.826
Kandahar,Afghanistan,31.62,65.7158
Sa'ada,Morocco,31.621,-8.1303
Bayt Ummar,West Bank,31.6214,35.1022
Chaohucun,China,31.6244,117.8902
Bhakkar,Pakistan,31.6278,71.0625
Tifni,Morocco,31.6281,-6.9444
Borvayeh-ye Al Bu `Aziz,Iran,31.6283,48.6147
Marrakech,Morocco,31.63,-8.0089
Qal`eh Tall,Iran,31.6331,49.8897
Ait Ben Daoudi,Morocco,31.6345,-7.644
Douar Ait Sidi Daoud,Morocco,31.6347,-7.6444
Hariana,India,31.6351,75.8389
Kathanian,India,31.6373,74.7572
Socorro,United States,31.6383,-106.2601
Amritsar,India,31.64,74.86
Oulad Hassoune,Morocco,31.6503,-7.8361
So,Japan,31.6533,131.0192
Changshu,China,31.656,120.753
Qaminis,Libya,31.6572,20.0144
Tabant,Morocco,31.6581,-6.42
Tazert,Morocco,31.6597,-7.4092
Mahta,India,31.6647,75.2509
Sidi Rahhal,Morocco,31.6667,-7.4833
Sidi Yakoub,Morocco,31.6667,-7.0667
Ashqelon,Israel,31.6667,34.5667
Qaryat Suluq,Libya,31.6686,20.2503
Ma'anshan,China,31.669,118.507
Zemrane,Morocco,31.67,-7.44
Sidi Zouine,Morocco,31.6706,-8.3508
Aghbalou n'Kerdous,Morocco,31.6767,-5.2976
Turayf,Saudi Arabia,31.6775,38.6531
Horizon City,United States,31.6799,-106.1903
Jaidte Lbatma,Morocco,31.6806,-7.7281
Awfouss,Morocco,31.6833,-4.1667
Al Jizah,Jordan,31.6833,35.95
Goulmima,Morocco,31.6944,-4.9592
Laurel,United States,31.6956,-89.1449
Hassi Messaoud,Algeria,31.7,6.0667
Bayt Sahur,West Bank,31.7003,35.225
Msemrir,Morocco,31.7028,-5.8125
Bethlehem,West Bank,31.7044,35.2064
Drazinda,Pakistan,31.7069,70.1352
Mandi,India,31.7069,76.9317
Miani,India,31.7092,75.5661
Shekhupura,Pakistan,31.7111,73.9878
Brownwood,United States,31.7127,-98.9767
Fitzgerald,United States,31.7134,-83.2514
Bayt Jala,West Bank,31.715,35.1872
Madaba,Jordan,31.7167,35.8
Safdarabad,Pakistan,31.7167,73.5667
Ichikikushikino,Japan,31.7167,130.2667
Chiniot,Pakistan,31.7194,72.9842
Miyakonojo,Japan,31.7194,131.0617
Yicheng,China,31.721,112.257
Aira,Japan,31.7283,130.6278
Qiryat Mal'akhi,Israel,31.7292,34.7461
Mimata,Japan,31.7306,131.125
Demnat,Morocco,31.7311,-7.0361
Natchitoches,United States,31.7315,-93.0975
Ait Bousarane,Morocco,31.7318,-7.0876
Al Hamzah,Iraq,31.7339,45.0086
Lu'an,China,31.736,116.52
Kirishima,Japan,31.7406,130.7631
Nahiyat Ghammas,Iraq,31.7431,44.6194
Juarez,Mexico,31.745,-106.485
Sidi Chiker,Morocco,31.7453,-8.7069
Herseh Chhina,India,31.7453,74.783
Bet Shemesh,Israel,31.7456,34.9867
Taft,Iran,31.7492,54.2103
Chenab Nagar,Pakistan,31.7528,72.9222
Palestine,United States,31.7544,-95.6471
Imlil,Morocco,31.7567,-7.0106
Kotal,India,31.757,76.8729
Majitha,India,31.7571,74.9589
Al Bardiyah,Libya,31.76,25.075
Bani Walid,Libya,31.7619,14.0139
Abu Dis,West Bank,31.7625,35.2658
Oulad Cherif,Morocco,31.7667,-7.7833
Sidi Azzouz,Morocco,31.7667,-7.6667
Zhongba,China,31.771,104.755
Ait Hani,Morocco,31.7786,-5.4555
Jerusalem,Israel,31.7789,35.2256
Gan Yavne,Israel,31.7822,34.7053
Zhegaozhen,China,31.7827,117.7553
Oulad Khallouf,Morocco,31.79,-7.07
Rodolfo Sanchez Taboada,Mexico,31.7958,-116.5911
Douar Laouamra,Morocco,31.8,-8.7167
Ac-cahrij,Morocco,31.8,-7.14
Ashdod,Israel,31.8,34.65
Muridke,Pakistan,31.802,74.255
Troy,United States,31.8021,-85.9664
Changzhou,China,31.811,119.974
Gedera,Israel,31.8119,34.7772
Satsumasendai,Japan,31.8167,130.3
Dasuya,India,31.8168,75.6531
Batala,India,31.8186,75.2028
Tilmi,Morocco,31.8189,-5.7718
Qadian,India,31.8192,75.3764
Sunland Park,United States,31.8201,-106.5958
Hefei,China,31.8206,117.2273
Hinesville,United States,31.8248,-81.6137
Sillanwali,Pakistan,31.825,72.5389
Lalian,Pakistan,31.8253,72.8027
Tamallalt,Morocco,31.8289,-7.5261
Dera Ismail Khan,Pakistan,31.8314,70.9019
Zawyat Ahancal,Morocco,31.8325,-6.1056
Al `Amarah,Iraq,31.8333,47.15
Muthallath al Azraq,Jordan,31.8342,36.815
Al 'Attawia,Morocco,31.8347,-7.3125
West Odessa,United States,31.8389,-102.5003
Jiangyin,China,31.839,120.295
Green Valley,United States,31.8393,-111.0009
Fort Bliss,United States,31.8396,-106.3747
Ajnala,India,31.84,74.76
Arohi,India,31.8419,76.8645
Douar Sidi Laaroussi,Morocco,31.845,-9.1586
El Paso,United States,31.8476,-106.43
Ait Majdane,Morocco,31.8514,-6.9658
Ben Zakkay,Israel,31.8558,34.73
Jericho,West Bank,31.8561,35.46
Ensenada,Mexico,31.8578,-116.6058
Qal`at Sukkar,Iraq,31.8589,46.0772
Sonoita,Mexico,31.8614,-112.8544
Fatehgarh Churian,India,31.8643,74.9567
Tanant,Morocco,31.8667,-6.95
Ouaoula,Morocco,31.8667,-6.75
Sahab,Jordan,31.8667,36
Bazhou,China,31.868,106.748
Nalut,Libya,31.8685,10.9812
Huilong,China,31.87,121.703
Bahabad,Iran,31.8719,56.0239
Yangshe,China,31.8767,120.556
Odessa,United States,31.8801,-102.3448
Fort Stewart,United States,31.8811,-81.6131
Yazd,Iran,31.8822,54.3397
Sukheke Mandi,Pakistan,31.8833,73.4667
Faruka,Pakistan,31.8853,72.4153
Dianbu,China,31.8883,117.4608
Baytunya,West Bank,31.8889,35.1675
Douar Jwalla,Morocco,31.89,-7.44
Dzouz,Morocco,31.89,-7.32
Laamarna,Morocco,31.8944,-8.9842
Pindi Bhattian,Pakistan,31.8958,73.2761
Rehovot,Israel,31.8969,34.8167
Ramallah,West Bank,31.9,35.2
Satsuma,Japan,31.9,130.45
Richmond Hill,United States,31.9012,-81.3125
Sidi Bou Othmane,Morocco,31.9033,-7.9422
Douar Oulad Driss,Morocco,31.9039,-8.3024
Ma'erkang,China,31.9057,102.2065
Modi`in Makkabbim Re`ut,Israel,31.9077,35.0076
Miyazaki,Japan,31.9078,131.4203
La'tamna,Morocco,31.91,-7.34
'Ali Ben Sliman,Morocco,31.91,-7.21
Eufaula,United States,31.9102,-85.1505
Lafrayta,Morocco,31.9167,-7.25
Rouissat,Algeria,31.9167,5.35
Al Juwayyidah,Jordan,31.9167,35.95
Ramla,Israel,31.9275,34.8625
Takaharu,Japan,31.9283,131.0078
Kulachi,Pakistan,31.9286,70.4592
Az Zintan,Libya,31.9306,12.2483
Errachidia,Morocco,31.9319,-4.4244
Sahuarita,United States,31.9323,-110.9654
Nes Ziyyona,Israel,31.9333,34.8
Skidaway Island,United States,31.9372,-81.0449
Talwara,India,31.9376,75.8866
Boldaji,Iran,31.9383,51.0533
Dehaqan,Iran,31.9386,51.6475
Abrandabad-e Shahediyeh,Iran,31.9408,54.2736
Gerd Faramarz Shahediyeh,Iran,31.9417,54.2677
Be'er Ya`aqov,Israel,31.9425,34.8336
Fateh Nangal,India,31.9453,75.3191
Jurong,China,31.946,119.164
Boudenib,Morocco,31.9497,-3.6078
Amman,Jordan,31.9497,35.9328
Ouargla,Algeria,31.95,5.3167
Rishon LeZiyyon,Israel,31.95,34.8
Dhariwal,India,31.95,75.32
Mukerian,India,31.95,75.62
Kulu,India,31.95,77.11
Corona de Tucson,United States,31.9503,-110.7835
Lod,Israel,31.9519,34.8881
Cordele,United States,31.9563,-83.7694
Foum Jam'a,Morocco,31.96,-6.98
Masjed Soleyman,Iran,31.96,49.2881
Ash Shamiyah,Iraq,31.9636,44.5989
Jacksonville,United States,31.9642,-95.2617
Aziylal,Morocco,31.9669,-6.5694
Borujen,Iran,31.9678,51.2894
Tibbar,India,31.9697,75.4159
Hajipur,India,31.9771,75.7544
Nantong,China,31.981,120.894
Ait Youssef Ou Ali,Morocco,31.9833,-5.7833
Mahis,Jordan,31.9833,35.7667
Wanyuan,China,31.9833,107.9667
Wujindian,China,31.9839,112.7703
Georgetown,United States,31.9849,-81.226
Tibri,India,31.9854,75.4316
Ad Diwaniyah,Iraq,31.9892,44.9247
Kunitomi,Japan,31.9906,131.3236
Zarach,Iran,31.9911,54.2322
Kobayashi,Japan,31.9967,130.9725
Ardal,Iran,31.9989,50.6617
Oulad Driss,Morocco,31.9996,-8.2276
An Najaf,Iraq,32,44.33
Danyang,China,32,119.586
Ashkezar,Iran,32.0006,54.2075
Wilmington Island,United States,32.0033,-80.9752
Faradonbeh,Iran,32.0078,51.2156
Jingcheng,China,32.009,120.263
Kalanaur,India,32.01,75.09
Xiangyang,China,32.01,112.122
Shahreza,Iran,32.0122,51.8594
Anthony,United States,32.0131,-106.5984
Dehiba,Tunisia,32.0167,10.7
Qaryat al Qi`an,Libya,32.0167,11.5
Bat Yam,Israel,32.0167,34.75
Holon,Israel,32.0167,34.7667
Al Fuhays,Jordan,32.0167,35.7667
Akune,Japan,32.0167,130.2167
Ar Rusayfah,Jordan,32.0178,36.0464
Vail,United States,32.0217,-110.6937
Midland,United States,32.0243,-102.1147
Lamrasla,Morocco,32.0247,-8.9153
Bou'nane,Morocco,32.0275,-3.04
Savannah,United States,32.0286,-81.1821
Al Kufah,Iraq,32.03,44.4
Or Yehuda,Israel,32.0306,34.8533
Jnane Bouih,Morocco,32.0308,-8.7894
Dera Baba Nanak,India,32.0321,75.0292
El Ghiate,Morocco,32.0331,-9.1625
Oulad Imloul,Morocco,32.0333,-7.7167
Tilougguit,Morocco,32.0333,-6.2
Yehud,Israel,32.0333,34.8833
As Salt,Jordan,32.0333,35.7333
Gurdaspur,India,32.0333,75.4
Eminabad,Pakistan,32.0414,74.26
Chaparral,United States,32.0442,-106.406
Shushtar,Iran,32.045,48.8594
Ebino,Japan,32.0453,130.8108
El Kelaa des Srarhna,Morocco,32.0481,-7.4083
Beni Ounif,Algeria,32.05,-1.25
Okuchi-shinohara,Japan,32.05,130.6167
El`ad,Israel,32.0522,34.9511
Moslem Ebn-e `Aqil,Iran,32.0561,48.3056
Isa,Japan,32.0572,130.6131
Nanjing,China,32.0608,118.7789
Yafran,Libya,32.0629,12.5267
Qiryat Ono,Israel,32.0636,34.8553
Jalalpur Bhattian,Pakistan,32.0644,73.377
Kiklah,Libya,32.0683,12.6944
Tujg,Afghanistan,32.0686,61.8058
Shintomi,Japan,32.0689,131.4881
Ramat Gan,Israel,32.07,34.8236
Givatayim,Israel,32.0714,34.81
Hafizabad,Pakistan,32.0714,73.6878
Sangin,Afghanistan,32.0733,64.8339
Americus,United States,32.0736,-84.2248
Tobruk,Libya,32.0761,23.9614
Giv`at Shemu'el,Israel,32.0781,34.8475
Echemmaia Est,Morocco,32.0786,-8.6325
Tel Aviv-Yafo,Israel,32.08,34.78
Corsicana,United States,32.0824,-96.4665
Bezou,Morocco,32.0833,-7.05
Bene Beraq,Israel,32.0833,34.8333
Az Zarqa',Jordan,32.0833,36.1
Izumi,Japan,32.0833,130.35
Sargodha,Pakistan,32.0836,72.6711
Garden City,United States,32.0867,-81.1773
Petah Tiqwa,Israel,32.0889,34.8864
Ghota Fatehgarh,Pakistan,32.09,74.78
Tawnza,Morocco,32.0944,-6.6025
Rosh Ha`Ayin,Israel,32.0956,34.9567
Nzalat Laadam,Morocco,32.1,-7.95
Pooler,United States,32.1043,-81.2569
Qalat,Afghanistan,32.1061,66.9069
Saito,Japan,32.1086,131.4014
Palampur,India,32.1097,76.5366
Bou Zemou,Morocco,32.1114,-5.5197
Kafr Qasim,Israel,32.1151,34.9751
Gar,China,32.1166,80.0583
Sebt Gzoula,Morocco,32.1167,-9.0833
Figuig,Morocco,32.1167,-1.2269
Benghazi,Libya,32.1167,20.0667
Chak Thirty-six North Branch,Pakistan,32.1261,72.7297
Zengjiaba,China,32.1263,109.4692
Jdour,Morocco,32.1269,-8.7633
Takanabe,Japan,32.1281,131.5033
Zaoyang,China,32.129,112.772
Tank,Pakistan,32.13,70.23
Valencia West,United States,32.1355,-111.1123
Awankh,India,32.1392,75.4611
N'Goussa,Algeria,32.1408,5.3083
Horr-e Riahi,Iran,32.1444,48.3906
Drexel Heights,United States,32.1453,-111.048
Ilindu Kothi,India,32.1461,76.2784
Xinyang,China,32.149,114.091
Ramat HaSharon,Israel,32.15,34.8333
Hod HaSharon,Israel,32.15,34.8833
Dinanagar,India,32.15,75.4667
Tucson,United States,32.1541,-110.8787
Imilchil,Morocco,32.155,-5.6347
Gujranwala,Pakistan,32.1567,74.19
Henderson,United States,32.1576,-94.796
Wawizaght,Morocco,32.1586,-6.355
Taixing,China,32.159,120.029
Sambrial,Pakistan,32.16,74.4
Pasrur,Pakistan,32.16,74.4
Herzliyya,Israel,32.1653,34.8458
Douar Sgarta,Morocco,32.1667,-7.6333
Al Hayy,Iraq,32.1667,46.05
Gharyan,Libya,32.1697,13.0167
Kefar Sava,Israel,32.1714,34.9083
Sidi Ettiji,Morocco,32.1717,-8.8686
Tucson Estates,United States,32.1792,-111.1266
Abuzar-e Ghaffari,Iran,32.1806,48.2778
Ra`ananna,Israel,32.1833,34.8667
Wadala Sandhuan,Pakistan,32.1833,74.4
Zhenjiang,China,32.188,119.424
Kot Mumin,Pakistan,32.1883,73.0286
Phularwan,Pakistan,32.1883,73.0286
Sultanpur Mor,Pakistan,32.1883,73.0286
Byram,United States,32.189,-90.2861
Hilton Head Island,United States,32.1896,-80.7499
Qalqilyah,West Bank,32.1903,34.9686
Kawaminami,Japan,32.1919,131.5258
Shush,Iran,32.1947,48.2475
Port Wentworth,United States,32.1951,-81.1991
Shahr-e Majlesi,Iran,32.1956,51.5017
Chtiba,Morocco,32.2,-7.3
Douar Ouled Ayad,Morocco,32.2,-6.7975
Nishi,Japan,32.2,130.8333
Nurkot,Pakistan,32.2017,75.1186
Athens,United States,32.2041,-95.8321
Esbiaat,Morocco,32.2044,-8.5608
Xangda,China,32.2055,96.4781
El Amim,Morocco,32.2067,-7.2629
Vidalia,United States,32.2125,-82.4019
Bluffton,United States,32.2135,-80.9316
Stephenville,United States,32.2147,-98.2205
Dharmsala,India,32.2153,76.3186
Afourar,Morocco,32.2167,-6.5
Minamata,Japan,32.2167,130.4
Hitoyoshi,Japan,32.2167,130.75
Whitehouse,United States,32.2222,-95.221
Nablus,West Bank,32.2222,35.2611
Khat Azakane,Morocco,32.2226,-9.1343
Nahiyat al Kifl,Iraq,32.2242,44.3767
Hafshejan,Iran,32.2269,50.7931
Ben Guerir,Morocco,32.23,-7.95
Et Tira,Israel,32.2322,34.9483
Asagiri,Japan,32.2333,130.9
Yingzhong,China,32.237,119.815
Big Spring,United States,32.2389,-101.4799
Tagalft,Morocco,32.2389,-6.1238
Gotvand,Iran,32.2433,48.8136
Meybod,Iran,32.2444,54.0186
Rucheng,China,32.246,120.591
Youssoufia,Morocco,32.25,-8.5333
Pardanjan,Iran,32.2539,50.5975
Farsan,Iran,32.2553,50.5711
Chuzhou,China,32.256,118.333
Tsuno,Japan,32.2564,131.5597
Douar Oulad Aj-jabri,Morocco,32.2567,-6.7839
Bangshang,China,32.2575,108.1119
Rich,Morocco,32.2583,-4.5056
Talkhvoncheh,Iran,32.2614,51.5619
Shakargarh,Pakistan,32.2628,75.1583
Deming,United States,32.2631,-107.7525
Bhalwal,Pakistan,32.2656,72.8994
Mayate,Morocco,32.2667,-7.5167
Sidi El Hattab,Morocco,32.2667,-7.2833
Et Taiyiba,Israel,32.2667,35.0103
Taragi,Japan,32.2667,130.9333
Pathankot,India,32.2668,75.6
Narot Mehra,India,32.2673,75.5647
Tanque Verde,United States,32.2687,-110.7437
Farrokh Shahr,Iran,32.2714,50.9775
Zhenzhou,China,32.2723,119.1848
Douar Oulad Sidi Moussa,Morocco,32.2726,-7.1987
Metlili Chaamba,Algeria,32.2728,3.6275
Pearl,United States,32.273,-90.0918
Shihuajie,China,32.2742,111.4717
Brandon,United States,32.2778,-89.9896
Douar Lehouifrat,Morocco,32.28,-8.31
Jarash,Jordan,32.2806,35.8972
Tucson Mountains,United States,32.2822,-111.0773
Qalansuwa,Israel,32.2822,34.9833
Mamun,India,32.2824,75.6983
Safi,Morocco,32.2833,-9.2333
Oulad Amrane,Morocco,32.2833,-9.2333
Oulad Embarek,Morocco,32.2833,-6.4667
Bni Tajjit,Morocco,32.2833,-3.4833
Sakib,Jordan,32.2854,35.8113
Jauharabad,Pakistan,32.2919,72.2736
Hadali,Pakistan,32.2922,72.1922
Hamilton,Bermuda,32.293,-64.782
Lamsabih,Morocco,32.2933,-8.6889
